kleszcz psi;kleszcz;0.8768590070785383
kleszcz psi;kleszczyć;0.7474869051390426
kleszcz psi;kleszczyk;0.7410408949297521
kleszcz psi;kleszce;0.7255944106672676
kleszcz psi;kleszczó;0.724380545778607
kleszcz psi;kleszc;0.720062704456064
kleszcz psi;kleszcze;0.7029255471622151
kleszcz psi;kleszczka;0.6933571598705188
kleszcz psi;kleszczak;0.688315960884488
kleszcz psi;kleszczaki;0.6854912316246045
kleszcz psi;psi;0.6811068119159981
kleszcz psi;kleszczołapki;0.6769712464621235
kleszcz psi;kleszczyna;0.672540531697304
kleszcz psi;kleszczyny;0.670529382776016
kleszcz psi;kleszczonek;0.6652171734545129
kleszcz psi;kleszczo;0.6624086994645362
kleszcz psi;kleszczow;0.6557190560863196
kleszcz psi;kleszczówka;0.6520959746964503
kleszcz psi;kleszczyki;0.6498173986596636
kleszcz psi;kleszka;0.6463249843568941
kleszcz psi;kleszczel;0.643025057647463
kleszcz psi;kleszczycki;0.6412058502036208
kleszcz psi;wkleszczy;0.6401081903097341
kleszcz psi;kleszczory;0.639961061779436
kleszcz psi;kleszczonka;0.637029169463947
kleszcz psi;pchła;0.6367525294910594
kleszcz psi;kleszczojad;0.6359601040934821
kleszcz psi;kleszczyniec;0.6342560686443871
kleszcz psi;przykleszczył;0.6254101749481676
kleszcz psi;kleszcz000;0.6184348997175249
kleszcz psi;komar;0.6163045791422326
kleszcz psi;kleszczówek;0.6134314899351635
kleszcz psi;kleszczobus;0.6114912403039995
kleszcz psi;kleszczowy;0.6114740337284595
kleszcz psi;klesz;0.6065935289491422
kleszcz psi;kleszczowo;0.6065606267908313
kleszcz psi;kleszczyńca;0.6052061927164445
kleszcz psi;kleszczowski;0.6050353504086358
kleszcz psi;kleszczyński;0.6024179809403033
kleszcz psi;kleszczgdynia;0.598330552187422
kleszcz psi;meszka;0.5923533919076275
kleszcz psi;kleszczowianin;0.5890961802058609
kleszcz psi;szczurzasty;0.5887997080212526
kleszcz psi;kleszczowian;0.5876493843306384
kleszcz psi;odkleszczowa;0.587372657873581
kleszcz psi;kleszko;0.5847185563179713
kleszcz psi;kleszczynie;0.5832756216678333
kleszcz psi;odkleszczowym;0.5823007841692991
kleszcz psi;świerzbowiec;0.5806749215897616
kleszcz psi;przeciwkleszczowa;0.5795175534067112
kleszcz psi;odkleszczowe;0.5756534404861121
